att_cs,0.02795267105102539
cs,0.5005753040313721
att_cs,0.02553105354309082
cs,0.500291109085083
att_cs,0.030446529388427734
cs,0.5003423690795898
att_cs,0.02465224266052246
cs,0.5005176067352295
att_cs,0.02731156349182129
cs,0.5005536079406738
att_cs,0.024625778198242188
cs,0.5005447864532471
att_cs,0.02773880958557129
cs,0.5005893707275391
att_cs,0.029062986373901367
cs,0.5005838871002197
att_cs,0.02633953094482422
cs,0.5005578994750977
att_cs,0.03248429298400879
cs,0.5005648136138916
att_cs,0.028414249420166016
cs,0.5004916191101074
att_cs,0.02539658546447754
cs,0.5005836486816406
att_cs,0.028291940689086914
cs,0.5005741119384766
att_cs,0.030780315399169922
cs,0.5005741119384766
att_cs,0.030832290649414062
cs,0.5005757808685303
att_cs,0.030408859252929688
cs,0.5006206035614014
att_cs,0.027253389358520508
cs,0.5000784397125244
att_cs,0.030684471130371094
cs,0.5004386901855469
att_cs,0.028367280960083008
cs,0.5005617141723633
att_cs,0.028914451599121094
cs,0.5005378723144531
att_cs,0.028458833694458008
cs,0.5004115104675293
att_cs,0.026296138763427734
cs,0.5005948543548584
att_cs,0.024426698684692383
cs,0.5003876686096191
att_cs,0.027710914611816406
cs,0.5006356239318848
att_cs,0.028356552124023438
cs,0.5006129741668701
att_cs,0.028939008712768555
cs,0.5001144409179688
att_cs,0.030030488967895508
cs,0.5005383491516113
att_cs,0.02741837501525879
cs,0.500558614730835
att_cs,0.02971482276916504
cs,0.500540018081665
att_cs,0.028048276901245117
cs,0.5006103515625
att_cs,0.025298118591308594
cs,0.5005578994750977
att_cs,0.028262615203857422
cs,0.5003781318664551
att_cs,0.029171228408813477
cs,0.5005271434783936
att_cs,0.02683544158935547
cs,0.5005397796630859
att_cs,0.023617982864379883
cs,0.5005478858947754
att_cs,0.03142714500427246
cs,0.5005943775177002
att_cs,0.026232004165649414
cs,0.5005495548248291
att_cs,0.026256561279296875
cs,0.5004792213439941
att_cs,0.028529644012451172
cs,0.5005731582641602
att_cs,0.03100109100341797
cs,0.5005576610565186
att_cs,0.02635025978088379
cs,0.5005855560302734
att_cs,0.023299694061279297
cs,0.5005300045013428
att_cs,0.02838277816772461
cs,0.5005855560302734
att_cs,0.024281024932861328
cs,0.5005745887756348
att_cs,0.03424572944641113
cs,0.5005576610565186
att_cs,0.025171756744384766
cs,0.5005600452423096
att_cs,0.025194168090820312
cs,0.5005707740783691
att_cs,0.02568531036376953
cs,0.5005497932434082
att_cs,0.029042482376098633
cs,0.5003881454467773
att_cs,0.027333736419677734
cs,0.5005910396575928
att_cs,0.02460312843322754
cs,0.5005490779876709
att_cs,0.027120590209960938
cs,0.5001571178436279
att_cs,0.027823925018310547
cs,0.5005514621734619
att_cs,0.0316469669342041
cs,0.5006077289581299
att_cs,0.029256105422973633
cs,0.5004501342773438
att_cs,0.029646635055541992
cs,0.5005478858947754
att_cs,0.025662660598754883
cs,0.5005981922149658
att_cs,0.030750751495361328
cs,0.5005366802215576
att_cs,0.026986122131347656
cs,0.5005707740783691
att_cs,0.029645681381225586
cs,0.500551700592041
att_cs,0.024657726287841797
cs,0.500577449798584
att_cs,0.03304791450500488
cs,0.5005993843078613
att_cs,0.025910139083862305
cs,0.5005393028259277
att_cs,0.025328874588012695
cs,0.500565767288208
att_cs,0.030568838119506836
cs,0.5005323886871338
att_cs,0.03222012519836426
cs,0.5005452632904053
att_cs,0.02781057357788086
cs,0.5005350112915039
att_cs,0.027082443237304688
cs,0.5005965232849121
att_cs,0.028301715850830078
cs,0.5005679130554199
att_cs,0.029330730438232422
cs,0.5005931854248047
att_cs,0.029871225357055664
